group_id,point_index,uuid,end_pos_x,end_pos_y,end_pos_z,end_pose_x,end_pose_y,end_pose_z,joint_j1,joint_j2,joint_j3,joint_j4,joint_j5,joint_j6,base_pos_x,base_pos_y,base_pos_z,key
10,351,17605775545207210222,-711.33,-701.43,3870.09,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,711.34,-2071.8,100
10,352,17605775545207210222,-718.48,-701.43,3870.09,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,718.48,-2071.8,100
10,353,17605775545207210222,-725.62,-701.43,3870.09,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,725.62,-2071.8,100
10,354,17605775545207210222,-732.76,-701.43,3870.09,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,732.77,-2071.8,100
10,355,17605775545207210222,-739.9,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,739.91,-2071.8,100
10,356,17605775545207210222,-747.05,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,747.05,-2071.8,100
10,357,17605775545207210222,-754.19,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,754.2,-2071.8,100
10,358,17605775545207210222,-761.33,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,761.34,-2071.8,100
10,359,17605775545207210222,-768.48,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,768.48,-2071.8,100
10,360,17605775545207210222,-775.62,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,775.62,-2071.8,100
10,361,17605775545207210222,-782.76,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,782.77,-2071.8,100
10,362,17605775545207210222,-789.9,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,789.91,-2071.8,100
10,363,17605775545207210222,-797.05,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,797.05,-2071.8,100
10,364,17605775545207210222,-804.19,-701.43,3870.09,180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,804.2,-2071.8,50
10,365,17605775545207210222,-817.05,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,817.05,-2071.8,100
10,366,17605775545207210222,-829.9,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,829.91,-2071.8,100
10,367,17605775545207210222,-842.76,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,842.77,-2071.8,100
10,368,17605775545207210222,-855.62,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,855.62,-2071.8,100
10,369,17605775545207210222,-868.48,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,868.48,-2071.8,100
10,370,17605775545207210222,-881.33,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,881.34,-2071.8,100
10,371,17605775545207210222,-894.19,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,894.2,-2071.8,100
10,372,17605775545207210222,-907.05,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,907.05,-2071.8,100
10,373,17605775545207210222,-919.9,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,919.91,-2071.8,100
10,374,17605775545207210222,-932.76,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,932.77,-2071.8,100
10,375,17605775545207210222,-945.62,-701.43,3870.09,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,945.62,-2071.8,100
10,376,17605775545207210222,-958.48,-701.43,3870.09,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,958.48,-2071.8,100
10,377,17605775545207210222,-971.33,-701.43,3870.09,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,971.34,-2071.8,100
10,378,17605775545207210222,-984.19,-701.43,3870.09,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2438.14,984.2,-2071.8,60
10,379,17605775545207210222,-964.19,-731.38,3702.56,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2468.09,964.2,-1904.27,70
11,380,17605775545208030223,-1014.19,-681.35,3703.9,-178.59,44.99,1.0,-0.16,0.82,-0.37,0.02,-2.02,-2.98,390.42,2821.71,-2126.98,0
11,381,17605775545208030223,-1014.19,-671.09,3850.61,-178.59,44.99,1.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,640.29,2781.96,-2083.12,10
11,382,17605775545208030223,-985.14,-671.09,3850.61,-178.59,44.99,1.0,-0.01,0.69,-0.36,0.02,-1.9,-3.13,640.29,2781.96,-2083.12,11
11,383,17605775545208030223,-954.19,-671.09,3850.61,-178.59,44.99,1.0,-0.01,0.75,-0.44,0.02,-1.88,-3.13,640.29,2781.96,-2083.12,12
11,384,17605775545208030223,-1014.19,-671.09,3850.61,-178.59,44.99,1.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,640.29,2781.96,-2083.12,20
11,385,17605775545208030223,-1014.19,-671.59,3879.66,-178.59,44.99,1.0,-0.01,0.63,-0.3,0.02,-1.9,-3.13,640.29,2781.96,-2083.12,21
11,386,17605775545208030223,-1014.19,-672.13,3910.61,-178.59,44.99,1.0,-0.01,0.62,-0.32,0.02,-1.87,-3.13,640.29,2781.96,-2083.12,22
11,387,17605775545208030223,-1014.19,-671.09,3850.61,-178.59,44.99,1.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,640.29,2781.96,-2083.12,10
11,388,17605775545208030223,-994.19,-691.43,3870.26,-178.59,44.99,1.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,660.64,2761.96,-2102.76,40
11,389,17605775545208030223,-994.19,-684.29,3870.39,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,653.5,2761.96,-2102.89,100
11,390,17605775545208030223,-994.19,-677.15,3870.51,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,646.35,2761.96,-2103.01,100
11,391,17605775545208030223,-994.19,-670.01,3870.64,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,639.21,2761.96,-2103.14,100
11,392,17605775545208030223,-994.19,-662.87,3870.76,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,632.07,2761.96,-2103.26,100
11,393,17605775545208030223,-994.19,-655.72,3870.89,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,624.93,2761.96,-2103.39,100
11,394,17605775545208030223,-994.19,-648.58,3871.01,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,617.79,2761.96,-2103.51,100
11,395,17605775545208030223,-994.19,-641.44,3871.13,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,610.64,2761.96,-2103.64,100
11,396,17605775545208030223,-994.19,-634.3,3871.26,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,603.5,2761.96,-2103.76,100
11,397,17605775545208030223,-994.19,-627.16,3871.38,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,596.36,2761.96,-2103.88,100
11,398,17605775545208030223,-994.19,-620.02,3871.51,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,589.22,2761.96,-2104.01,100
11,399,17605775545208030223,-994.19,-612.87,3871.63,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,582.08,2761.96,-2104.13,100
11,400,17605775545208030223,-994.19,-605.73,3871.76,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,574.93,2761.96,-2104.26,100
11,401,17605775545208030223,-994.19,-598.59,3871.88,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,567.79,2761.96,-2104.38,100
11,402,17605775545208030223,-994.19,-591.45,3872.01,-178.59,44.99,1.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,560.65,2761.96,-2104.51,50
11,403,17605775545208030223,-994.19,-578.59,3872.23,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,547.8,2761.96,-2104.73,100
11,404,17605775545208030223,-994.19,-565.74,3872.45,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,534.94,2761.96,-2104.95,100
11,405,17605775545208030223,-994.19,-552.88,3872.68,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,522.09,2761.96,-2105.18,100
11,406,17605775545208030223,-994.19,-540.03,3872.9,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,509.23,2761.96,-2105.4,100
11,407,17605775545208030223,-994.19,-527.17,3873.13,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,496.38,2761.96,-2105.63,100
11,408,17605775545208030223,-994.19,-514.32,3873.35,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,483.52,2761.96,-2105.85,100
11,409,17605775545208030223,-994.19,-501.46,3873.57,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,470.67,2761.96,-2106.07,100
11,410,17605775545208030223,-994.19,-488.61,3873.8,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,457.81,2761.96,-2106.3,100
11,411,17605775545208030223,-994.19,-475.75,3874.02,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,444.95,2761.96,-2106.52,100
11,412,17605775545208030223,-994.19,-462.9,3874.25,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,432.1,2761.96,-2106.75,100
11,413,17605775545208030223,-994.19,-450.04,3874.47,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,419.24,2761.96,-2106.97,100
11,414,17605775545208030223,-994.19,-437.19,3874.69,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,406.39,2761.96,-2107.19,100
11,415,17605775545208030223,-994.19,-424.33,3874.92,1.41,135.01,-179.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,393.53,2761.96,-2107.42,100
11,416,17605775545208030223,-994.19,-411.48,3875.14,-178.59,44.99,1.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,380.68,2761.96,-2107.64,60
11,417,17605775545208030223,-1014.19,-415.76,3708.53,-178.59,44.99,1.0,-0.01,0.64,-0.29,0.02,-1.92,-3.13,384.96,2781.96,-1941.03,70
12,418,17605775545208870224,-2641.87,-410.46,3708.15,178.59,44.99,179.0,-2.75,-0.43,1.07,-0.02,-2.2,-3.55,18.35,1688.06,-2180,0
12,419,17605775545208870224,-2641.87,-400.16,3855.33,178.59,44.99,179.0,-2.49,0.02,0.53,-0.02,-2.11,-3.8,-396.16,1560.53,-2180,10
12,420,17605775545208870224,-2670.92,-400.16,3855.33,178.59,44.99,179.0,-2.51,0.05,0.5,-0.02,-2.11,-3.78,-396.16,1560.53,-2180,11
12,421,17605775545208870224,-2701.87,-400.16,3855.33,178.59,44.99,179.0,-2.52,0.09,0.46,-0.02,-2.11,-3.77,-396.16,1560.53,-2180,12
12,422,17605775545208870224,-2641.87,-400.16,3855.33,178.59,44.99,179.0,-2.49,0.02,0.53,-0.02,-2.11,-3.8,-396.16,1560.53,-2180,20
12,423,17605775545208870224,-2641.87,-400.66,3884.38,178.59,44.99,179.0,-2.49,-0.0,0.52,-0.02,-2.08,-3.8,-396.16,1560.53,-2180,21
12,424,17605775545208870224,-2641.87,-401.2,3915.33,178.59,44.99,179.0,-2.49,-0.02,0.51,-0.02,-2.05,-3.8,-396.16,1560.53,-2180,22
12,425,17605775545208870224,-2641.87,-400.16,3855.33,178.59,44.99,179.0,-2.49,0.02,0.53,-0.02,-2.11,-3.8,-396.16,1560.53,-2180,10
12,426,17605775545208870224,-2661.87,-380.51,3875.68,178.59,44.99,179.0,-2.61,-0.26,0.77,-0.02,-2.07,-3.68,-211.84,1633.32,-2180,40
12,427,17605775545208870224,-2661.87,-387.65,3875.56,178.59,44.99,179.0,-2.43,-0.18,0.71,-0.02,-2.08,-3.87,-403.83,1723.34,-2180,100
12,428,17605775545208870224,-2661.87,-394.79,3875.43,178.59,44.99,179.0,-2.57,0.04,0.49,-0.02,-2.09,-3.72,-331.41,1500.62,-2180,100
12,429,17605775545208870224,-2661.87,-401.93,3875.31,178.59,44.99,179.0,-2.46,0.06,0.47,-0.02,-2.09,-3.83,-451.08,1579.49,-2180,100
12,430,17605775545208870224,-2661.87,-409.08,3875.18,178.59,44.99,179.0,-2.51,-0.55,0.99,-0.02,-2.0,-3.78,-195.93,1814.72,-2180,100
12,431,17605775545208870224,-2661.87,-416.22,3875.06,178.59,44.99,179.0,-2.49,-0.46,0.93,-0.02,-2.03,-3.81,-231.73,1794.12,-2180,100
12,432,17605775545208870224,-2661.87,-423.36,3874.93,178.59,44.99,179.0,-2.61,-0.71,1.1,-0.02,-1.95,-3.68,-60.67,1813.58,-2180,100
12,433,17605775545208870224,-2661.87,-430.5,3874.81,178.59,44.99,179.0,-2.64,0.09,0.32,-0.02,-1.97,-3.65,-251.44,1396.62,-2045.96,100
12,434,17605775545208870224,-2661.87,-437.64,3874.68,178.59,44.99,179.0,-2.91,0.47,-0.02,-0.02,-2.02,-3.38,49.91,1054.1,-2159.81,100
12,435,17605775545208870224,-2661.87,-444.79,3874.56,178.59,44.99,179.0,-2.78,0.21,0.31,-0.02,-2.08,-3.51,-77.85,1277.33,-2180,100
12,436,17605775545208870224,-2661.87,-451.93,3874.44,178.59,44.99,179.0,-2.48,0.34,0.06,-0.01,-1.96,-3.81,-514.31,1399.33,-2073.97,100
12,437,17605775545208870224,-2661.87,-459.07,3874.31,178.59,44.99,179.0,-2.75,0.25,0.19,-0.02,-2.0,-3.54,-120.91,1246.75,-2102.19,100
12,438,17605775545208870224,-2661.87,-466.21,3874.19,178.59,44.99,179.0,-2.77,0.32,0.18,-0.02,-2.07,-3.52,-96.7,1216.81,-2180,100
12,439,17605775545208870224,-2661.87,-473.35,3874.06,178.59,44.99,179.0,-2.92,0.34,0.16,-0.02,-2.06,-3.37,126.97,1134.98,-2180,100
12,440,17605775545208870224,-2661.87,-480.49,3873.94,178.59,44.99,179.0,-2.84,0.54,-0.09,-0.02,-2.01,-3.45,-25.65,1046.66,-2180,50
12,441,17605775545208870224,-2661.87,-493.35,3873.71,178.59,44.99,179.0,-2.79,0.58,-0.14,-0.02,-2.0,-3.5,-95.18,1046.67,-2180,100
12,442,17605775545208870224,-2661.87,-506.2,3873.49,178.59,44.99,179.0,-2.74,0.62,-0.2,-0.02,-1.99,-3.55,-172.11,1051.36,-2180,100
12,443,17605775545208870224,-2661.87,-519.06,3873.27,178.59,44.99,179.0,-2.63,0.53,-0.08,-0.02,-2.01,-3.66,-302.5,1186.92,-2180,100
12,444,17605775545208870224,-2661.87,-531.91,3873.04,178.59,44.99,179.0,-2.41,0.04,0.49,-0.01,-2.09,-3.88,-365.2,1634.12,-2180,100
12,445,17605775545208870224,-2661.87,-544.77,3872.82,178.59,44.99,179.0,-2.42,-0.09,0.62,-0.02,-2.09,-3.87,-285.6,1680.73,-2180,100
12,446,17605775545208870224,-2661.87,-557.63,3872.59,178.59,44.99,179.0,-2.34,-0.46,0.93,-0.01,-2.03,-3.95,-199.58,1893.73,-2180,100
12,447,17605775545208870224,-2661.87,-570.48,3872.37,178.59,44.99,179.0,-2.38,0.25,0.26,-0.01,-2.07,-3.91,-448.95,1556.93,-2180,100
12,448,17605775545208870224,-2661.87,-583.34,3872.15,178.59,44.99,179.0,-2.58,0.24,0.27,-0.02,-2.08,-3.71,-205.62,1387.44,-2180,100
12,449,17605775545208870224,-2661.87,-596.19,3871.92,178.59,44.99,179.0,-2.4,0.26,0.25,-0.01,-2.07,-3.89,-406.2,1535.87,-2180,100
12,450,17605775545208870224,-2661.87,-609.05,3871.7,178.59,44.99,179.0,-2.51,-0.4,0.76,-0.01,-1.93,-3.78,-55.97,1726.91,-2048.19,100
12,451,17605775545208870224,-2661.87,-621.9,3871.47,178.59,44.99,179.0,-2.53,0.52,-0.06,-0.02,-2.02,-3.76,-330.62,1279.13,-2180,100
12,452,17605775545208870224,-2661.87,-634.76,3871.25,178.59,44.99,179.0,-2.58,0.93,-0.63,-0.02,-1.86,-3.7,-362.6,1036.56,-2180,100
12,453,17605775545208870224,-2661.87,-647.61,3871.03,178.59,44.99,179.0,-2.6,0.86,-0.52,-0.02,-1.89,-3.69,-315.46,1054.58,-2180,100
12,454,17605775545208870224,-2661.87,-660.47,3870.8,178.59,44.99,179.0,-2.68,0.75,-0.37,-0.02,-1.94,-3.61,-146.63,1033.06,-2180,60
12,455,17605775545208870224,-2641.87,-624.7,3704.42,178.59,44.99,179.0,-2.48,0.28,0.09,-0.01,-1.93,-3.81,-321.81,1398.08,-1864.87,70
13,456,17605775545209760225,-2681.87,-690.41,3703.27,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2427.12,2681.88,-1904.98,0
13,457,17605775545209760225,-2681.87,-680.12,3850.46,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2416.82,2681.88,-2052.17,10
13,458,17605775545209760225,-2681.87,-651.07,3850.96,-180.0,44.0,90.0,1.57,0.65,-0.33,-0.0,-1.91,-3.14,2416.82,2681.88,-2052.17,11
13,459,17605775545209760225,-2681.87,-620.12,3851.5,-180.0,44.0,90.0,1.57,0.71,-0.41,-0.0,-1.88,-3.14,2416.82,2681.88,-2052.17,12
13,460,17605775545209760225,-2681.87,-680.12,3850.46,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2416.82,2681.88,-2052.17,20
13,461,17605775545209760225,-2681.87,-680.62,3879.5,-180.0,44.0,90.0,1.57,0.59,-0.28,-0.0,-1.9,-3.14,2416.82,2681.88,-2052.17,21
13,462,17605775545209760225,-2681.87,-681.16,3910.45,-180.0,44.0,90.0,1.57,0.58,-0.3,-0.0,-1.87,-3.14,2416.82,2681.88,-2052.17,22
13,463,17605775545209760225,-2681.87,-680.12,3850.46,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2416.82,2681.88,-2052.17,10
13,464,17605775545209760225,-2661.87,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2661.88,-2072.51,40
13,465,17605775545209760225,-2669.01,-660.47,3870.8,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2669.02,-2072.51,100
13,466,17605775545209760225,-2676.16,-660.47,3870.8,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2676.16,-2072.51,100
13,467,17605775545209760225,-2683.3,-660.47,3870.8,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2683.31,-2072.51,100
13,468,17605775545209760225,-2690.44,-660.47,3870.8,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2690.45,-2072.51,100
13,469,17605775545209760225,-2697.59,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2697.59,-2072.51,100
13,470,17605775545209760225,-2704.73,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2704.73,-2072.51,100
13,471,17605775545209760225,-2711.87,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2711.88,-2072.51,100
13,472,17605775545209760225,-2719.01,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2719.02,-2072.51,100
13,473,17605775545209760225,-2726.16,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2726.16,-2072.51,100
13,474,17605775545209760225,-2733.3,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2733.31,-2072.51,100
13,475,17605775545209760225,-2740.44,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2740.45,-2072.51,100
13,476,17605775545209760225,-2747.59,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2747.59,-2072.51,100
13,477,17605775545209760225,-2754.73,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2754.73,-2072.51,100
13,478,17605775545209760225,-2761.87,-660.47,3870.8,180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2761.88,-2072.51,50
13,479,17605775545209760225,-2770.44,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2770.45,-2072.51,100
13,480,17605775545209760225,-2779.01,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2779.02,-2072.51,100
13,481,17605775545209760225,-2787.59,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2787.59,-2072.51,100
13,482,17605775545209760225,-2796.16,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2796.16,-2072.51,100
13,483,17605775545209760225,-2804.73,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2804.73,-2072.51,100
13,484,17605775545209760225,-2813.3,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2813.31,-2072.51,100
13,485,17605775545209760225,-2821.87,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2821.88,-2072.51,100
13,486,17605775545209760225,-2830.44,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2830.45,-2072.51,100
13,487,17605775545209760225,-2839.01,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2839.02,-2072.51,100
13,488,17605775545209760225,-2847.59,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2847.59,-2072.51,100
13,489,17605775545209760225,-2856.16,-660.47,3870.8,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2856.16,-2072.51,100
13,490,17605775545209760225,-2864.73,-660.47,3870.8,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2864.73,-2072.51,100
13,491,17605775545209760225,-2873.3,-660.47,3870.8,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2873.31,-2072.51,100
13,492,17605775545209760225,-2881.87,-660.47,3870.8,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2397.17,2881.88,-2072.51,60
13,493,17605775545209760225,-2861.87,-690.41,3703.27,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,-3.14,2427.12,2861.88,-1904.98,70
14,494,17605775545210620226,-3118.19,-661.38,3703.78,-180.0,44.0,90.0,1.5,0.25,0.32,0.0,-2.16,-3.07,2125.06,3224.48,-2073.23,0
14,495,17605775545210620226,-3118.19,-651.08,3850.96,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2387.79,3118.2,-2052.67,10
14,496,17605775545210620226,-3118.19,-622.04,3851.47,-180.0,44.0,90.0,1.57,0.65,-0.33,-0.0,-1.91,3.14,2387.79,3118.2,-2052.67,11
14,497,17605775545210620226,-3118.19,-591.09,3852.01,-180.0,44.0,90.0,1.57,0.71,-0.41,-0.0,-1.88,3.14,2387.79,3118.2,-2052.67,12
14,498,17605775545210620226,-3118.19,-651.08,3850.96,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2387.79,3118.2,-2052.67,20
14,499,17605775545210620226,-3118.19,-651.59,3880.01,-180.0,44.0,90.0,1.57,0.59,-0.28,-0.0,-1.9,3.14,2387.79,3118.2,-2052.67,21
14,500,17605775545210620226,-3118.19,-652.13,3910.95,-180.0,44.0,90.0,1.57,0.58,-0.3,-0.0,-1.87,3.14,2387.79,3118.2,-2052.67,22
14,501,17605775545210620226,-3118.19,-651.08,3850.96,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2387.79,3118.2,-2052.67,10
14,502,17605775545210620226,-3098.19,-631.44,3871.31,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3098.2,-2073.02,40
14,503,17605775545210620226,-3099.98,-631.44,3871.31,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3099.98,-2073.02,100
14,504,17605775545210620226,-3101.76,-631.44,3871.31,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3101.77,-2073.02,100
14,505,17605775545210620226,-3103.55,-631.44,3871.31,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3103.55,-2073.02,100
14,506,17605775545210620226,-3105.33,-631.44,3871.31,0.0,136.0,-90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3105.34,-2073.02,100
14,507,17605775545210620226,-3107.12,-631.44,3871.31,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3107.12,-2073.02,100
14,508,17605775545210620226,-3108.9,-631.44,3871.31,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3108.91,-2073.02,100
14,509,17605775545210620226,-3110.69,-631.44,3871.31,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3110.7,-2073.02,100
14,510,17605775545210620226,-3112.48,-631.44,3871.31,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3112.48,-2073.02,100
14,511,17605775545210620226,-3114.26,-631.44,3871.31,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3114.27,-2073.02,100
14,512,17605775545210620226,-3116.05,-631.44,3871.31,-180.0,44.0,90.0,1.57,0.6,-0.26,-0.0,-1.92,3.14,2368.14,3116.05,-2073.02,100
